Date,Price
2016-08-01 20:59:00,
2016-08-02 20:59:00,0.0
2016-08-03 20:59:00,1.2000000000000028
2016-08-04 20:59:00,0.4899999999999949
2016-08-05 20:59:00,0.5400000000000063
2016-08-08 20:59:00,-0.030000000000001137
2016-08-09 20:59:00,-0.3500000000000085
2016-08-10 20:59:00,-0.11999999999999034
2016-08-11 20:59:00,0.5099999999999909
2016-08-12 20:59:00,0.3500000000000085
2016-08-15 20:59:00,-0.6099999999999994
2016-08-16 20:59:00,0.3299999999999983
2016-08-17 20:59:00,0.37999999999999545
2016-08-18 20:59:00,-1.6400000000000006
2016-08-19 20:59:00,1.1300000000000097
2016-08-22 20:59:00,0.28999999999999204
2016-08-23 20:59:00,-0.010000000000005116
2016-08-24 20:59:00,0.980000000000004
2016-08-25 20:59:00,-0.0799999999999983
2016-08-26 20:59:00,3.480000000000004
2016-08-29 20:59:00,0.20999999999999375
2016-08-30 20:59:00,1.710000000000008
2016-08-31 20:59:00,0.3299999999999983
2016-09-01 20:59:00,-1.0600000000000023
2016-09-02 20:59:00,1.2099999999999937
2016-09-05 20:59:00,-0.269999999999996
2016-09-06 20:59:00,-3.8599999999999994
2016-09-07 20:59:00,-0.6099999999999994
2016-09-08 20:59:00,1.0100000000000051
2016-09-09 20:59:00,2.019999999999996
2016-09-12 20:59:00,-0.730000000000004
2016-09-13 20:59:00,3.0400000000000063
2016-09-14 20:59:00,-1.0300000000000011
2016-09-15 20:59:00,-0.9200000000000017
2016-09-16 20:59:00,2.0900000000000034
2016-09-19 20:59:00,-1.1099999999999994
2016-09-20 20:59:00,-0.75
2016-09-21 20:59:00,-2.5500000000000114
2016-09-22 20:59:00,1.5100000000000051
2016-09-23 20:59:00,1.9000000000000057
2016-09-26 20:59:00,-1.5799999999999983
2016-09-27 20:59:00,-0.5
2016-09-28 20:59:00,0.6799999999999926
2016-09-29 20:59:00,1.1099999999999994
2016-09-30 20:59:00,-0.37999999999999545
2016-10-03 20:59:00,0.45999999999999375
2016-10-04 20:59:00,0.7600000000000051
2016-10-05 20:59:00,0.25
2016-10-06 20:59:00,-0.39000000000000057
2016-10-07 20:59:00,-0.6500000000000057
2016-10-10 20:59:00,1.0200000000000102
2016-10-11 20:59:00,-0.8100000000000023
2016-10-12 20:59:00,-0.10999999999999943
2016-10-13 20:59:00,0.75
2016-10-14 20:59:00,0.6400000000000006
2016-10-17 20:59:00,-0.10000000000000853
2016-10-18 20:59:00,1.0500000000000114
2016-10-19 20:59:00,-4.340000000000003
2016-10-20 20:59:00,3.289999999999992
2016-10-21 20:59:00,0.3400000000000034
2016-10-24 20:59:00,0.75
2016-10-25 20:59:00,-0.4299999999999926
2016-10-26 20:59:00,-0.4200000000000017
2016-10-27 20:59:00,0.03999999999999204
2016-10-28 20:59:00,-0.0799999999999983
2016-10-31 20:59:00,-0.09999999999999432
2016-11-01 20:59:00,0.37999999999999545
2016-11-02 20:59:00,-0.5699999999999932
2016-11-03 20:59:00,-0.19000000000001194
2016-11-04 20:59:00,-0.04999999999999716
2016-11-07 21:59:00,-0.8900000000000006
2016-11-08 21:59:00,1.240000000000009
2016-11-09 21:59:00,1.9899999999999949
2016-11-10 21:59:00,5.189999999999998
2016-11-11 21:59:00,0.5300000000000011
2016-11-14 21:59:00,-0.8900000000000006
2016-11-15 21:59:00,2.8299999999999983
2016-11-16 21:59:00,2.8100000000000023
2016-11-17 21:59:00,-0.25
2016-11-18 21:59:00,0.9300000000000068
2016-11-21 21:59:00,-0.75
2016-11-22 21:59:00,-0.5700000000000074
2016-11-23 21:59:00,0.9399999999999977
2016-11-24 21:59:00,0.030000000000001137
2016-11-25 21:59:00,-1.8499999999999943
2016-11-28 21:59:00,1.0900000000000034
2016-11-29 21:59:00,-1.6800000000000068
2016-11-30 21:59:00,1.4000000000000057
2016-12-01 21:59:00,1.4399999999999977
2016-12-02 21:59:00,-1.480000000000004
2016-12-05 21:59:00,0.14000000000000057
2016-12-06 21:59:00,0.7000000000000028
2016-12-07 21:59:00,-0.8400000000000034
2016-12-08 21:59:00,0.09999999999999432
2016-12-09 21:59:00,1.230000000000004
2016-12-12 21:59:00,-1.1099999999999994
2016-12-13 21:59:00,-0.39000000000000057
2016-12-14 21:59:00,5.25
2016-12-15 21:59:00,3.1899999999999977
2016-12-16 21:59:00,3.5800000000000125
2016-12-19 21:59:00,-0.4200000000000159
2016-12-20 21:59:00,1.0800000000000125
2016-12-21 21:59:00,-0.3900000000000148
2016-12-22 21:59:00,-1.2199999999999989
2016-12-23 21:59:00,-0.09000000000000341
2016-12-26 21:59:00,-0.6399999999999864
2016-12-27 21:59:00,-1.289999999999992
2016-12-28 21:59:00,-0.3400000000000034
2016-12-29 21:59:00,0.6500000000000057
2016-12-30 21:59:00,2.829999999999984
2017-01-02 21:59:00,-0.21000000000000796
2017-01-03 21:59:00,0.8000000000000114
2017-01-04 21:59:00,1.6500000000000057
2017-01-05 21:59:00,0.7299999999999898
2017-01-06 21:59:00,2.039999999999992
2017-01-09 21:59:00,-2.559999999999974
2017-01-10 21:59:00,0.37999999999999545
2017-01-11 21:59:00,-4.0
2017-01-12 21:59:00,-2.0800000000000125
2017-01-13 21:59:00,-0.6999999999999886
2017-01-16 21:59:00,0.4399999999999977
2017-01-17 21:59:00,-5.410000000000011
2017-01-18 21:59:00,4.720000000000013
2017-01-19 21:59:00,-7.030000000000001
2017-01-20 21:59:00,1.059999999999988
2017-01-23 21:59:00,-1.019999999999996
2017-01-24 21:59:00,1.0100000000000051
2017-01-25 21:59:00,0.060000000000002274
2017-01-26 21:59:00,2.549999999999997
2017-01-27 21:59:00,-1.6700000000000017
2017-01-30 21:59:00,0.23999999999999488
2017-01-31 21:59:00,-1.759999999999991
2017-02-01 21:59:00,1.8999999999999915
2017-02-02 21:59:00,0.3500000000000085
2017-02-03 21:59:00,0.0
2017-02-06 21:59:00,0.0
2017-02-07 21:59:00,-0.0799999999999983
2017-02-08 21:59:00,0.29999999999999716
2017-02-09 21:59:00,-0.5700000000000074
2017-02-10 21:59:00,0.1700000000000017
2017-02-13 21:59:00,0.0
2017-02-14 21:59:00,0.480000000000004
2017-02-15 21:59:00,0.28000000000000114
2017-02-16 21:59:00,0.46999999999999886
2017-02-17 21:59:00,0.29999999999999716
2017-02-20 21:59:00,0.5100000000000051
2017-02-21 21:59:00,-1.230000000000004
2017-02-22 21:59:00,-1.2199999999999989
2017-02-23 21:59:00,-1.9699999999999989
2017-02-24 21:59:00,1.9299999999999926
2017-02-27 21:59:00,0.21999999999999886
2017-02-28 21:59:00,-2.4499999999999886
2017-03-01 21:59:00,2.3799999999999955
2017-03-02 21:59:00,2.200000000000003
2017-03-03 21:59:00,0.09999999999999432
2017-03-06 21:59:00,0.45000000000000284
2017-03-07 21:59:00,-0.01999999999999602
2017-03-08 21:59:00,0.5900000000000034
2017-03-09 21:59:00,-0.020000000000010232
2017-03-10 21:59:00,-0.480000000000004
2017-03-13 20:59:00,-0.9099999999999966
2017-03-14 20:59:00,0.4000000000000057
2017-03-15 20:59:00,-3.1400000000000006
2017-03-16 20:59:00,1.3999999999999915
2017-03-17 20:59:00,-1.1699999999999875
2017-03-20 20:59:00,-1.3200000000000074
2017-03-21 20:59:00,2.0799999999999983
2017-03-22 20:59:00,0.9000000000000057
2017-03-23 20:59:00,2.410000000000011
2017-03-24 20:59:00,-0.2400000000000091
2017-03-27 20:59:00,0.12999999999999545
2017-03-28 20:59:00,-0.39000000000000057
2017-03-29 20:59:00,0.12000000000000455
2017-03-30 20:59:00,0.4299999999999926
2017-03-31 20:59:00,0.5900000000000034
2017-04-03 20:59:00,-0.28999999999999204
2017-04-04 20:59:00,0.19999999999998863
2017-04-05 20:59:00,-0.5699999999999932
2017-04-06 20:59:00,0.9199999999999875
2017-04-07 20:59:00,-0.38999999999998636
2017-04-10 20:59:00,0.8299999999999841
2017-04-11 20:59:00,0.4900000000000091
2017-04-12 20:59:00,-0.15000000000000568
2017-04-13 20:59:00,-0.6500000000000057
2017-04-14 20:59:00,-0.4199999999999875
2017-04-17 20:59:00,0.09999999999999432
2017-04-18 20:59:00,0.7700000000000102
2017-04-19 20:59:00,-2.719999999999999
2017-04-20 20:59:00,0.8499999999999943
2017-04-21 20:59:00,1.5900000000000034
2017-04-24 20:59:00,2.1299999999999955
2017-04-25 20:59:00,-6.069999999999993
2017-04-26 20:59:00,-0.5600000000000023
2017-04-27 20:59:00,-0.6099999999999994
2017-04-28 20:59:00,-1.8500000000000085
2017-05-01 20:59:00,-2.1400000000000006
2017-05-02 20:59:00,-3.9099999999999966
2017-05-03 20:59:00,-2.1400000000000006
2017-05-04 20:59:00,-2.019999999999996
2017-05-05 20:59:00,5.010000000000005
2017-05-08 20:59:00,-0.4100000000000108
2017-05-09 20:59:00,-0.030000000000001137
2017-05-10 20:59:00,3.0800000000000125
2017-05-11 20:59:00,-1.1000000000000085
2017-05-12 20:59:00,-0.9500000000000028
2017-05-15 20:59:00,2.980000000000004
2017-05-16 20:59:00,-1.4000000000000057
2017-05-17 20:59:00,-5.609999999999999
2017-05-18 20:59:00,5.510000000000005
2017-05-19 20:59:00,-5.390000000000001
2017-05-22 20:59:00,-0.730000000000004
2017-05-23 20:59:00,3.1700000000000017
2017-05-24 20:59:00,-3.049999999999997
2017-05-25 20:59:00,2.450000000000003
2017-05-26 20:59:00,1.1499999999999915
2017-05-29 20:59:00,1.0900000000000034
2017-05-30 20:59:00,-0.06999999999999318
2017-05-31 20:59:00,-2.5200000000000102
